amount,hour_of_day,day_of_week,transaction_type_encoded,is_international,account_age_days,avg_transaction_amount_30d,transaction_count_24h,distance_from_home,is_fraud
1530.9371814978977,9,4,1,0,986,262.7287464387958,5,1203.0120583102928,0
4601.029778887361,13,3,3,0,820,712.4421838212497,19,3195.022542527458,0
8429.023774291549,1,6,1,0,7,862.4294066939125,25,1209.7630498162853,1
4542.2393482343905,11,2,3,0,2167,535.3849624244133,12,1592.2572572448908,0
1071.9212843362357,11,0,0,0,3121,164.65930511848904,11,1904.6033400824258,0
5382.2628596693075,14,3,1,0,28,66.6222961677759,20,9134.11860244911,1
2309.7597400551426,22,2,1,0,2745,140.4174940177192,3,2188.8555514062864,0
1258.091855224879,10,2,3,0,2172,781.9495457847152,14,2877.3993162419565,0
2546.2372710654126,12,3,1,1,3342,845.4241022672602,9,2317.2057183843294,0
2921.867294533295,16,2,3,1,1683,861.6842241664351,12,4795.140014838932,0
4953.086596887792,3,3,2,0,3300,887.7688565411648,18,408.8797341114353,0
2969.0339958264462,23,1,0,0,2308,892.9616773742547,20,3334.7962412230754,0
2489.9175413294006,4,1,3,0,192,813.2486106749178,9,268.90427572890616,0
6487.691964071952,23,1,3,0,1004,203.31614304660627,28,501.9110041540329,1
3286.4400304939677,0,2,0,0,3297,943.8781644989839,17,336.5555953285848,0
4193.97901343221,0,1,2,0,831,976.1062169188007,12,552.8121729373281,0
3386.892820667787,0,0,0,0,140,455.329851123694,15,2198.7143185263767,0
1849.0568422472663,17,5,1,0,1917,387.92301771640655,3,107.1030917924215,0
4879.519251936067,15,3,2,0,26,170.44825491222275,1,1674.7171607852586,1
907.500048935687,7,2,3,0,1768,412.24393291488326,15,2168.1338407660305,0
3419.7328824345127,19,1,2,0,1738,647.7383386588443,6,324.0583562812044,0
2702.9675752114226,1,3,3,0,3478,961.2284013104236,12,2625.966199854919,0
184.26638224387105,3,0,0,0,603,90.36640718802123,6,3177.042518294925,0
4156.485668828211,20,5,0,1,75,167.75594142858682,25,2027.6421044071863,1
4344.739133156795,5,1,1,0,1322,884.453222310175,17,779.2297717990821,0
6923.291297622736,9,5,0,0,9,144.7393498789844,11,4004.886994620503,1
2955.553762112642,0,3,0,0,3021,245.6682988763747,11,727.0018495252317,0
1513.487637154216,4,2,2,0,400,557.6646437027792,1,3390.5546908110446,0
2584.369709288022,20,2,2,0,1026,237.40423869743995,8,1741.602651998208,0
1008.97202935288,11,1,3,0,716,152.76719703541855,12,398.1322023891165,0
2810.252373707495,16,6,3,0,1026,698.2728722804337,15,981.69651475419,0
2746.208819820444,9,4,2,1,2067,51.6260861259795,11,355.74416898113526,0
2469.1278210853034,10,5,0,0,132,232.8438214059282,15,3025.407274490922,0
4616.591949860937,18,1,3,0,2129,713.2395279549678,11,1752.3901333181695,0
1043.9820850148171,20,3,0,0,1641,294.6091446493358,10,2091.7231054493836,0
4277.193247498064,4,6,0,0,52,557.9546351943645,13,3914.973633471269,0
3195.7839198846077,22,3,3,0,2220,441.56608742460816,5,2590.729772726619,0
4819.471247103334,3,0,1,0,2652,157.12011948866711,19,3568.2934429336815,0
704.236150132616,15,2,0,0,388,166.53154059381478,8,1624.9636070330264,0
3362.449221783765,10,5,1,0,2236,347.04606155010066,7,4695.090664016772,0
1154.4759385991729,10,4,0,0,1577,77.0059362420299,14,2497.262705902643,0
2575.873442745623,19,2,1,0,3157,207.5904064265203,8,3336.4631541082995,0
2950.606956623759,23,6,3,0,1292,313.25140576283013,1,1676.9075283567531,0
3990.55224925993,17,2,0,0,280,902.0252747713373,3,310.0292786248049,0
1613.231030894549,19,3,0,0,3226,160.86852753548663,16,3044.4122448954026,0
2571.1312204732153,1,2,1,1,557,199.5510363846962,1,4236.342827551809,0
2948.6763742976505,0,0,0,0,1958,299.5235278744003,20,522.7203614006654,0
4993.86225866754,13,1,1,0,3146,882.8345358495988,12,3655.514769907368,0
2519.0203023041304,20,5,0,0,383,361.26582684088436,15,1539.7879773781003,0
585.5937759363462,21,5,3,0,106,722.1150520279722,20,3879.685099313962,0
4244.909772355341,4,2,1,0,2080,99.10287249763579,2,440.73754306991344,0
3653.9923400210037,17,0,3,0,281,391.20998956171826,8,828.5271332060729,0
4720.637769798688,19,1,0,0,3569,486.4173719617901,0,4415.927735040554,0
1289.2787654901906,8,3,3,0,35,160.34640306272144,3,4213.249356290818,0
950.1346295922267,0,5,0,0,1226,884.4715722209914,0,2243.888058826911,0
3043.598090928167,12,1,1,0,2599,831.5425958816929,14,3708.824701409538,0
2385.2375872815524,14,6,0,0,1613,210.59557425235536,8,511.9684702015581,0
2465.003069789577,11,5,2,0,485,548.7164543721299,15,3634.651233351938,0
4834.994633135092,7,0,2,1,3232,96.7225912320772,14,413.332277047333,0
2061.085342235032,15,6,3,0,350,397.9821380506248,2,3292.3440297038205,0
889.1892679784654,22,3,1,0,57,850.1609222940629,6,1634.7688671808148,0
4478.600953414415,2,4,2,0,759,993.0799141507838,8,2813.8630470731787,0
992.8186720173944,8,1,2,0,2891,491.095425726258,17,4559.341247461567,0
2803.874756459375,13,3,2,0,2038,554.4895765775588,17,1744.441921396704,0
1276.4271948668572,12,1,2,0,2386,814.8326221179764,13,4516.565141953303,0
1948.8825016077158,1,3,0,0,3032,773.6829288624344,17,1859.1346328432555,0
3750.1077742877233,23,2,1,0,1920,117.70109821998902,11,2395.656623161473,0
8686.138930583344,13,4,2,0,4,759.8714934020671,18,320.81377086296004,1
3975.0282845304064,5,4,3,0,3626,664.4185101281219,8,1424.8757272160174,0
3949.2309468770804,5,1,2,0,2754,275.2115111698453,3,859.7568993756411,0
1380.3958801110523,18,1,3,0,1007,111.44807170487368,15,88.63280591924705,0
387.3827676011271,4,6,2,0,438,510.1121129937085,2,3550.94182321334,0
2911.307108738245,18,0,2,0,1521,992.0955121947751,8,2352.92510622305,0
2089.6625796063986,7,0,3,0,223,303.4419268046455,10,4991.17132403861,0
1230.0964220685462,11,2,2,0,3229,302.6213254421176,4,1425.7465014446996,0
3395.450857540378,22,3,0,0,1016,381.9462696495921,17,4899.549207150609,0
4719.543166032576,9,3,3,0,1417,567.1947721001007,9,2663.7026351457475,0
1421.206797188188,8,2,3,0,1623,308.847052822721,5,499.26192947346516,0
1513.8610718051536,14,6,2,0,597,901.4906796692047,7,3726.5922036660677,0
3717.629376488642,17,2,2,0,2885,653.9943043207538,6,4025.034610307138,0
1967.614512585963,7,4,3,0,186,259.8514135886138,2,1131.3830624013117,0
3072.974435867412,0,4,1,0,2858,349.84332625895115,12,1450.967385730319,0
3735.3783978118477,15,2,0,0,2167,227.11794837744762,3,1794.865167173278,0
249.59625003449383,20,5,3,0,3467,999.2270228700455,9,3399.609565464683,0
9350.171174904654,6,6,0,0,2756,731.4230467361928,15,2874.3366775748314,1
2897.2075250565877,16,5,1,0,2609,350.17026315469496,13,154.71367981109262,0
2049.5658267111157,12,6,2,0,1136,692.951413935586,19,2199.4789097645066,0
3164.735963587546,17,1,2,1,639,962.2228986268228,5,1651.8640955377223,0
732.5066214710899,20,1,1,1,3642,690.5501880940334,3,4918.070712547581,0
8135.177058609296,23,5,0,1,772,703.8219825937974,10,1707.1350078494725,1
3344.127401633031,2,4,1,0,3008,345.29248088376903,4,2272.045656616852,0
2543.4430443923184,12,1,1,0,1055,801.8224264310944,10,4350.289859978716,0
1850.091813577948,3,4,2,0,978,694.3643861988883,5,1281.8213484622786,0
3888.5863937850186,15,3,0,0,2912,812.4435748829685,6,2534.014699246623,0
2265.187737595598,8,1,2,0,50,769.1662737276775,20,4160.461873077031,0
1824.0865706428617,22,5,2,0,2532,540.0514986947023,19,1538.8420877144454,0
3114.70305580626,18,2,1,0,2046,143.882409863112,7,3210.157590961083,0
1189.4842352174528,16,1,3,0,1518,731.45379947734,20,3184.1056863391336,0
3791.492932701622,20,1,0,0,1419,334.9847428430297,13,1683.6901743285032,0
3084.4974033650187,21,0,1,0,1299,512.4840754537304,15,3954.845865172928,0
766.2908738266705,5,5,2,0,1058,556.5732298559467,11,686.2998835755951,0
2260.3187072109026,20,3,2,0,494,771.7965123168436,5,1854.8543695423964,0
1474.0480628986245,10,1,1,0,1994,886.0994017686417,14,4264.48624590365,0
880.3848532517072,11,2,0,0,639,798.15214886657,12,81.14277516454938,0
3207.0583388213677,6,4,1,0,832,78.00857959334635,0,2544.7377500588786,0
4852.546812166822,18,5,0,0,1966,78.5410275685276,14,4055.8262806191065,0
727.1152835861158,0,1,0,0,1767,671.9638232892725,13,937.969236277461,0
3572.826679797335,0,4,0,0,2390,895.3351663879258,20,4664.6946359116355,0
1340.3899139218058,11,2,0,0,1445,214.13640500887942,0,2798.225815870918,0
4506.108811046879,11,6,1,0,1347,858.64926622141,18,3212.7736225301283,0
4986.63312919189,15,1,0,0,17,866.2809100046104,14,3190.218290972573,1
1013.5973456532372,10,5,0,0,1949,921.0534497178519,14,4378.597545601665,0
8277.557027487888,9,2,2,1,1143,127.09168184273159,18,8436.083038595843,1
4276.542294949364,14,2,0,0,743,711.7590706473178,8,3331.249666133895,0
244.35510998275035,3,5,1,0,2464,675.079294670517,9,1671.3575040712863,0
397.0871062405211,23,2,3,0,3328,687.374626974887,8,2409.2722885036515,0
1633.1772630783278,23,4,1,0,2505,507.2162137925052,20,843.520338472819,0
3152.0115712634256,21,5,2,0,695,899.1561919739494,17,2313.376881812542,0
1139.43317242638,20,2,1,0,1992,344.33264257961247,14,1992.3504490917792,0
2475.834305014653,13,3,2,0,3583,291.23153001913124,1,3655.0914459008036,0
2336.500351358906,9,3,3,0,3566,695.6301243548222,7,4605.997999633242,0
1004.1276369639747,18,4,1,0,3318,168.0637901065552,5,4855.398514560168,0
44.408648049043826,17,6,3,0,1373,887.3801186450919,11,3520.1991916786847,0
2617.8603615979036,21,4,0,0,2028,928.0129440732061,5,4357.218893642045,0
1059.309080449372,21,1,1,1,3606,676.1512674656111,6,4977.450846561683,0
24.67194891699941,11,1,3,0,2421,951.633086086057,16,4164.688412299529,0
3998.145484261117,10,6,0,0,2373,414.34509567286574,16,3547.4096433068607,0
4023.4977625298457,16,0,1,0,3224,264.2791309309798,12,1420.0536673707604,0
75.4338698489573,13,3,0,0,1072,268.22717090394804,5,3229.573084301494,0
4420.641064563273,3,2,3,0,1157,58.77448250411282,3,3651.241170836003,0
2743.150748963891,12,1,2,0,951,446.6603525282014,13,2357.144389359345,0
2948.634126522929,20,4,1,0,1424,714.5309607597617,7,1587.6107203247914,0
984.3974280052241,21,6,0,0,1895,506.5976331034629,6,4557.266392771652,0
3987.2455424689583,20,2,0,0,3335,216.412989246559,9,2483.8997150020236,0
2656.9071413429274,6,2,2,0,931,326.4024627996033,7,278.5089143827518,0
2504.5775681648856,16,5,1,0,2956,727.8214235505822,4,3118.0225321839494,0
1649.8738460303855,13,3,2,0,1833,389.39157466764834,20,4207.4789499106555,0
3522.102497603564,9,0,1,0,2608,559.3126850848919,3,663.4441682818443,0
4922.975241885433,8,2,0,0,2233,69.5924469613222,7,1566.9595151130793,0
4154.24510945878,20,2,2,0,3125,510.51817562791393,1,5236.108162043635,1
5771.428823252668,2,4,1,1,12,271.8349453596216,3,7567.279660457749,1
494.5457418010058,23,2,0,0,2392,618.9331935825081,19,1078.8483072598192,0
1484.4344430830897,14,4,2,0,493,596.8175745300231,0,3500.3521890769352,0
2891.222648367143,7,1,3,0,1572,103.99214152407166,17,2039.4714695391542,0
3035.774580454505,20,5,2,0,622,982.8457794089692,0,953.5265946162824,0
4760.398673583324,15,6,0,0,3220,887.264158116956,8,9178.476721529569,1
4544.444704949666,21,2,0,0,3007,888.6104629601913,7,2465.4942055601346,0
4675.024380182863,2,2,3,0,1018,995.5975856456654,17,4624.049044571001,0
1311.0629338658998,12,1,0,0,2543,625.207117499178,4,972.7893983848373,0
3287.555807631266,1,4,2,0,3404,739.705712735393,1,2453.806304270114,0
3418.8605526299157,16,1,2,1,909,708.4861792849408,9,507.39571613976295,0
336.46951511734795,23,0,2,1,2273,499.32725393645427,9,2043.2595642611334,0
9217.429259048851,8,5,0,0,1697,398.2055877374177,29,3238.014391269733,1
1807.2636544676739,20,1,0,0,3123,879.727585790087,14,3259.517809566466,0
1086.53693587136,3,2,1,0,1218,694.4862197688333,14,2484.090075648108,0
3654.8275254366554,4,2,3,0,1514,121.8184322540061,0,797.1257109338209,0
1077.9075278081514,16,0,3,0,2064,736.2194070907274,11,3906.3983059593493,0
4297.588286395076,23,5,2,0,148,261.88697893809933,2,627.1206793535928,0
1815.996690831144,2,1,3,0,2197,639.2816690113742,16,773.6132380303474,0
4157.420641751498,3,1,3,0,1726,737.0754854027098,0,818.0453868709097,0
3564.6761740975953,17,0,2,0,1712,266.4838561766591,20,3433.847138374874,0
964.7024777805302,19,1,3,0,34,774.8400071628308,12,4281.588651142934,0
716.3545894069954,20,6,1,0,1544,581.673381969857,13,3031.2813526240166,0
2774.6902621155004,7,6,0,0,1302,310.0778043632821,4,1706.6752741239577,0
1719.9684776663837,8,3,3,0,2258,203.31034741214643,6,1791.372439594871,0
2046.8393266808755,12,3,0,1,2935,302.37479110621865,0,1781.6648155210141,0
4873.54307002358,21,6,0,0,2254,403.4638621593291,7,4526.428323934149,0
552.7789183301128,15,3,2,0,3281,375.5613823486585,16,3657.3886946342236,0
3413.072828166975,8,5,0,0,3105,555.6248641766575,9,2846.6819839628306,0
1674.4672187683832,11,3,0,1,952,571.8298863393002,23,1854.8494038612143,1
1671.3628813727707,10,4,3,0,2853,172.65289245552287,7,849.4210870108049,0
2811.58604935215,7,6,2,0,2632,831.2214290103486,15,4901.182343099704,0
4967.581659127499,2,3,0,1,1821,748.1726114981051,15,1281.572491207525,0
2414.8369172373605,3,3,2,0,369,756.5588872018626,20,545.1188038861038,0
3721.656679661587,1,1,1,0,2742,390.9250665667894,2,3714.2119991075815,0
4958.367011788985,16,6,3,0,1192,569.6545493832075,19,2315.56168935786,0
904.076317350875,19,0,1,0,2577,291.3257087785104,0,2930.013847568952,0
1009.681990861895,15,4,2,0,3552,548.4465797040384,13,2698.7070581608486,0
3028.7211768920406,4,2,0,0,1527,659.0448669194004,19,2878.5980093644475,0
570.9570550388323,5,4,0,1,2924,717.673478815708,6,866.5072758236281,0
4497.558662526473,16,0,2,0,1017,243.03188967815464,11,4411.801289430281,0
1830.3706430259126,4,3,0,0,2927,337.82308965441445,8,3765.062771331638,0
315.03250239166755,10,1,0,0,3173,670.3449835277522,16,775.1703400518439,0
629.5331686192706,18,1,0,0,2537,243.6810032811488,19,833.9581028563304,0
996.6290805157141,9,1,2,0,3218,350.57217246587646,3,3377.094622364148,0
1542.8052222650651,0,2,1,0,1186,353.2717845289946,3,829.0726565180335,0
810.9377901883803,3,0,3,0,2120,653.5163497270028,8,189.00610471508315,0
3052.272955467628,8,5,0,0,3513,648.5291235052991,20,2067.959479947577,0
4865.829893087671,23,4,2,0,148,93.2146118973472,12,2816.6008190940247,0
1222.90363016092,21,5,2,0,2398,813.9293443907632,17,1020.4803141369301,0
4721.069029404074,18,6,0,0,2392,991.8868016041051,10,1117.0056906422471,0
3930.6024452639535,10,2,0,1,2794,130.61430757397125,18,2130.538018634863,1
3603.9660780453264,10,3,0,0,3645,843.6660849253668,15,1220.9924160450203,0
720.1150336509018,6,4,0,0,1058,73.23298711648616,7,3479.8429212150336,0
3869.885976840285,21,0,0,0,2660,713.5446954469644,24,9774.490899146835,1
1846.3495192855105,15,4,2,0,2915,854.673257106055,1,4978.30045789525,0
7148.541987145272,10,3,3,1,27,503.55115915533486,11,5503.904590828572,1
780.2465638454242,18,1,2,0,3374,504.71297229282186,1,3261.926938853209,0
616.6562124625133,0,3,3,0,809,792.2043062364417,14,179.4552130158511,0
759.8751914893764,9,6,2,0,2625,176.09815775945583,18,2636.6903936753033,0
270.3041537931673,19,5,0,0,2006,326.6616872519884,9,3354.475546601612,0
2875.2491134557904,20,4,3,0,67,506.21794485675196,0,2468.4351874448503,0
3960.8992398209593,19,6,3,0,1858,809.0141008092162,14,1972.0000556207012,0
1624.4717345101494,3,2,3,0,2617,925.5051629062095,7,4771.991769652,0
2551.126355283548,14,6,1,0,1017,469.8020868265682,0,4201.504053386551,0
3430.6144953497064,4,3,1,1,525,527.0567949040828,7,2812.0603251079456,0
3878.5616094107813,10,3,1,0,3068,465.9939590606423,17,2871.548473378346,0
2178.2625131492387,16,5,3,0,1675,889.2510160964196,1,4815.755286080458,0
1639.0221431392133,3,1,0,0,3263,328.59928867801364,15,2163.809825193237,0
1169.822523583066,16,0,3,0,634,953.2472897735978,4,3262.850757293742,0
8946.50529746761,16,0,1,1,46,196.53396168573892,16,6488.697639972985,1
2885.4447531641,7,6,0,0,208,985.4467533198127,14,3675.4731305886016,0
4866.168803020631,11,5,0,0,346,195.771041930305,4,932.8026948220253,0
4806.458405681867,17,1,1,1,599,676.0619649306611,16,203.91405024593578,0
2501.862940148051,20,3,2,0,1675,484.8648218439926,5,5580.673531040596,1
1262.100006013722,21,2,3,0,368,145.5047134711591,7,52.94794671924841,0
879.249834231788,1,3,0,1,762,482.8039831377131,14,191.91878245797434,0
1504.3162063818475,4,3,3,0,1352,653.3415350170928,16,1467.1872627540945,0
1530.665825654527,13,1,2,0,3558,979.8760821981034,20,1970.5639456659435,0
1811.6270634783,23,5,0,0,2609,242.1464783004602,6,2591.7567212286303,0
3537.494376637062,17,4,3,0,1381,920.3236893728782,12,4658.863173027988,0
4618.500844978363,15,0,1,0,3532,395.1049781945221,6,1039.4373605963153,0
4137.447248721552,19,6,2,0,1389,614.7182729326786,6,1474.2654772641838,0
3287.326942843575,1,6,3,1,329,353.66582472441775,4,4312.200463864997,0
1449.818624213753,11,1,2,0,2205,652.966985805767,6,3550.060949732508,0
484.7319553283909,6,2,2,0,1462,559.851800739101,2,3175.7116269279163,0
3861.7559364899735,19,3,1,0,2303,713.9931822358632,8,1179.1410105017842,0
2005.933950882052,6,6,2,1,2255,650.1359022711429,12,709.9010923588922,0
1501.91179440606,6,6,1,0,3460,177.74958693391523,6,1693.713466179871,0
907.3549193355418,14,1,1,0,3467,885.0973895602506,20,2610.858830808016,0
4918.632179334895,8,2,0,0,3480,153.30172685919973,17,910.8042592092224,0
2483.9178421852102,0,3,3,0,2297,719.9637776754665,20,4484.93617237193,0
3402.911510056482,5,6,3,0,1967,527.1411340316774,11,4248.662257417118,0
1779.3353867243231,18,5,2,0,3327,489.62184542955856,2,3489.4741855363386,0
3093.3375862815656,16,0,0,0,2053,402.81209376946805,7,3852.620758929929,0
674.684074013061,3,2,1,0,598,65.24697598483195,18,3181.7766472953695,0
1768.1483750043553,5,4,1,0,2826,55.03238091474128,6,2492.779467112991,0
2524.475508564101,19,3,3,0,3208,702.728416040537,1,845.8208697691538,0
753.9610066236665,6,2,2,0,2146,238.95480417786396,13,4520.560694837088,0
34.67264527434145,13,0,2,0,1963,67.45115328407763,10,2291.9600643938697,0
2221.102402077,0,0,0,1,1247,674.0293337981132,6,3252.4926034789582,0
3353.8944483620608,15,1,0,0,2785,730.5477230934118,10,2838.971197034321,0
1096.7141007806883,20,5,2,0,2592,91.61717173010487,20,1823.3077138530784,0
725.0261252684512,22,2,1,0,1133,941.0407814405503,9,1797.4456650095344,0
1565.861588292021,23,1,1,0,461,617.3174873743399,15,45.161684052670296,0
4044.5444123180823,21,3,0,1,58,622.603273243275,11,405.6040663988692,1
1805.209619858725,15,4,3,0,879,810.2447856674729,3,4685.898243997486,0
4145.387606740233,4,1,0,0,2456,330.6889826487594,9,2392.476697106644,0
1826.0816053732271,4,4,3,0,2618,281.96820486925685,15,840.8932422949428,0
571.573489548211,1,2,0,0,40,419.245683025499,6,4581.650743440633,0
3088.1622863685475,15,3,0,0,375,110.24804502343062,17,5747.0247507207605,1
2744.4292714416497,14,5,0,0,1685,871.7647357461261,9,5159.756411178413,1
3052.517149654156,2,0,2,0,2115,250.37224519052498,6,3882.8123858713375,0
2972.831254356002,5,6,2,0,2025,938.7348663538809,15,6299.604621428905,1
260.34395250885945,11,1,0,0,2882,154.27281425296607,18,4832.837193334186,0
7758.212071981271,2,6,2,1,1517,285.41729453666017,15,7413.521177596354,1
88.28886847505214,12,3,3,0,3382,718.1182095091704,12,4436.405691285533,0
643.3020920079357,0,3,2,0,2383,708.4432878357497,7,88.30529291639189,0
853.410299178276,8,4,1,1,2655,589.109762510688,7,3836.426773673968,0
4953.015469126042,7,4,0,0,1321,852.1292673212687,10,455.3706730269813,0
4797.385390171819,8,3,0,0,2964,203.63812425106718,9,4427.621005013687,0
8951.19178318221,14,2,0,1,12,675.6524664945437,12,5293.007196306659,1
4642.6199820909615,15,2,1,0,243,894.5572293796071,17,2736.6870103691904,0
7724.21133791164,4,4,0,0,1150,247.04261879146756,17,4932.290887804344,1
4779.097473003598,2,4,1,0,18,749.6623702413352,10,7324.822264093981,1
242.11629215650004,3,1,3,0,2803,636.0550708785644,15,1446.9856609300068,0
2620.308873012099,19,4,1,0,2027,125.99662198704192,5,2510.537722529263,0
3057.9447025415375,9,3,0,0,2552,87.30361909668872,8,2260.1817839175205,0
1172.36521809579,22,4,0,0,1663,555.8487665374838,1,1004.3496500078475,0
2791.726670159029,6,6,2,0,46,790.6055193148295,4,2223.7236871577174,0
2120.693607353987,20,2,0,1,2816,884.590186467338,11,2918.389604271748,0
4172.930316043116,8,2,0,0,1500,103.75024680113638,18,2145.0573323559074,0
2958.747532272486,1,3,3,1,1308,362.6814958066298,0,2124.541565628293,0
8976.787004606693,13,6,0,0,18,100.01972348018687,18,1260.2807537701567,1
4909.214177720623,14,5,1,0,175,920.1246976976807,15,2021.0177303339538,0
3605.617749849501,16,3,0,0,1860,748.0656633930511,10,3242.1141715664603,0
1042.5246662746847,18,3,0,0,1467,140.24744477020602,18,4709.014304436308,0
963.125813013374,17,0,1,0,3601,563.3269171568392,8,3572.3745409372223,0
4990.515875664373,15,1,1,0,51,757.5706146502514,16,43.94734295975478,0
2387.5047324710263,9,5,2,0,2146,474.3680611509978,6,414.93138037427656,0
1928.0667354819066,20,4,0,0,2116,683.4931000483515,0,343.4102197027117,0
1112.4455420565828,14,5,3,0,2083,865.6027682178102,10,779.7618665450262,0
3547.368218413656,10,4,1,0,179,605.5464264273007,1,3426.111075747749,0
2804.9814029397353,6,4,0,0,1901,646.6234827697263,12,404.798037644416,0
3914.7408868216344,13,6,0,0,2939,440.9377163374606,17,1433.547533709022,0
1665.2279133136603,19,1,1,0,132,302.09866805648863,3,4213.8244858614935,0
3432.4090106681374,5,0,2,0,3160,139.30318270898056,11,1002.4709617089056,0
4478.746924218181,14,6,0,0,2218,891.3536385352287,3,2136.9460357670673,0
9318.201503941395,17,0,0,1,8,480.2419043843138,24,7837.699424414422,1
4420.184955953062,23,3,0,1,3318,641.7226032456888,29,7963.219490779467,1
8810.619846983096,23,3,3,0,576,320.65186712312095,14,8159.546760289224,1
2904.6572162221064,17,5,3,0,1650,896.0083933180986,8,1034.9859702441427,0
4890.340414813653,7,3,1,0,1318,105.79600856881265,11,3696.5668474754543,0
4561.630960100695,7,1,3,0,1680,474.492494982865,13,3348.5332059640673,0
3708.6518459479084,21,1,1,0,2474,487.11212141877337,0,4245.467808940248,0
4405.6426734961115,11,2,2,0,1030,396.19034696786207,15,1352.482569732576,0
9173.472755167939,8,3,1,0,12,963.2875928471118,17,2524.7755795196713,1
4395.66486776447,16,3,1,0,2376,131.85934291075876,0,3987.493941755421,0
3686.875747943063,18,5,1,0,3338,613.8215048798448,16,2609.5952113458975,0
4643.12760988107,19,1,0,0,1651,903.7191909768255,13,432.162220952233,0
1166.0853216809908,15,6,1,0,1879,109.57958950234114,13,496.3796266573112,0
4067.3870318100535,12,3,2,0,1356,738.5554301879807,15,2268.4306101306047,0
4187.0730786568,1,5,0,1,2,848.7847745275424,16,9653.31639998805,1
4353.236282909928,4,5,0,0,1442,652.8669580848234,8,4462.279617471059,0
7940.484127978523,7,5,0,0,9,217.93933290389782,5,6817.4296572348085,1
2317.2396479647723,17,0,3,0,2726,663.5425468836912,1,1543.6544906109757,0
2663.552681099278,0,0,1,0,620,92.17688808816021,3,486.5061986426322,0
959.0791875914061,12,4,2,0,798,480.4875493850628,5,1231.2975635400508,0
2221.7737425353007,13,6,0,1,1199,315.9138399882574,1,3050.2386990514715,0
4758.815341643371,19,4,3,0,3177,977.8547210244801,16,4956.737050974418,0
1674.3525753765634,9,1,1,0,3,806.9439567031993,1,1084.4727302885208,1
9962.057601083134,7,3,0,0,365,328.6855073464671,7,4972.084798512104,1
3813.936082034154,1,4,2,1,1560,540.4850191970976,16,2381.1791041928777,0
3730.5170927059085,8,1,3,0,2720,277.9973008842894,5,694.4986594533303,0
2980.737080897697,19,6,0,0,2992,276.46258542886164,2,1564.8614657203336,0
1933.2460967258112,6,6,1,0,1371,370.77276024371037,5,1531.0234369979514,0
4578.323269679353,13,3,2,0,628,97.38200510768357,1,3623.9817981932133,0
4002.7473407911402,3,2,2,0,697,247.8545756104292,3,4082.521721915812,0
4510.2556837890525,18,6,1,1,352,673.2396468608625,17,1225.860626429529,0
364.01703583080933,10,1,3,1,2521,194.8116207237344,4,3866.0336865637673,0
1813.9103252576617,9,0,3,0,3596,698.4326562925331,18,4080.7147478041034,0
2296.1876209706493,2,4,1,0,932,502.8305481737623,1,728.5664924421703,0
1677.3368369438222,22,4,1,1,999,516.1225045491196,14,400.7825814497151,0
3306.7826330583457,5,4,2,0,2586,101.06373406620119,14,2728.9014968546544,0
1786.4011189336593,20,5,3,0,3523,143.7457912850245,3,4394.390232973709,0
4425.326572102248,6,2,2,0,2113,582.6537011545761,14,3420.8365671658685,0
1363.9266525259216,2,5,3,1,1058,413.0843498981242,17,1901.0551052519015,0
25.241013186728537,16,6,3,0,1005,364.9788052976788,17,1488.467862996193,0
1832.6325512188546,10,1,0,0,3388,759.792386138223,11,1101.12791790693,0
4335.202858064801,9,5,0,0,2022,519.4993042756211,3,3855.451396734699,0
3976.281487970481,15,2,2,0,3152,677.5166218402537,4,1258.7056196600427,0
3901.624176037552,18,0,0,0,1960,830.8514871823758,14,2015.6774724204201,0
715.4018304447726,9,6,2,0,337,921.2724097424234,10,4047.609102207494,0
519.0261208689685,5,3,1,0,881,244.48665261183444,12,209.08769958635554,0
890.4228553045245,0,1,1,0,3387,687.5369852401385,13,4407.439758685733,0
512.3905122171318,16,1,3,0,1892,772.5368113162714,16,1475.69797964753,0
4406.13793623569,13,1,3,0,782,995.9638891855645,12,1137.126045661788,0
4437.623632461785,9,4,3,0,2783,179.15409960513378,11,4824.427468419595,0
55.72080243666164,17,1,2,0,1462,485.6978871414995,17,307.11071158620706,0
917.474084686706,21,2,0,0,1323,727.8597941929522,14,4786.156526980032,0
336.81920749526955,14,2,2,0,342,460.05128470335444,0,328.0881227605442,0
2303.35109648491,3,4,1,0,883,387.54972934543656,20,1055.8599216267135,0
2579.74662012195,13,2,2,0,897,641.4579412803212,16,3424.25087756284,0
1430.2874189645247,3,0,0,0,1214,650.8462376579497,17,2681.345407002241,0
1592.5830602225083,0,4,3,1,3438,293.4122678465427,14,4629.982565446933,0
4518.3012671236165,17,6,1,0,3597,328.86966284825786,14,985.8240725912259,0
3313.618424668442,9,0,0,0,471,559.9846070197952,18,4355.617492639493,0
170.41188423093234,2,2,2,0,3133,808.9552830959302,0,1193.226967841479,0
4838.685888344935,9,5,1,1,1971,237.1157449732338,11,2835.3928598696743,0
59.59384000461776,19,1,2,0,2889,838.6257101993506,2,258.49735976139766,0
1306.0504111084617,15,2,2,1,3495,458.61534184406406,19,2481.2801044476037,0
1476.286087027877,6,6,0,0,1294,391.04197159917635,3,2538.669516815586,0
2535.1137593169933,1,0,2,0,1297,500.6183605398795,11,9703.811250693987,1
308.68175872567843,17,3,0,0,1821,604.2135095226454,9,1195.940697990347,0
